sifra proizvoda,naziv proizvoda,opis,dimenzije,tip,grupa artikla,jedinica mjere,neaktivan,valuta,dio,dimenzije dijela,napomene dijela,naziv koraka,odjel,procijenjeno vrijeme,instrukcije,sifra sirovine,naziv sirovine,količina,komada,Duzina,Sirina,Visina,kantiranje,cijena bez PDV,procenat PDV
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,427,Madrac platno 10008386 (65 gr) AT,1.7,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,520,Madrac platno 280 gr 50022324,1.7,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,384,Makaze za bazu,2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,389,Mašinac 8x25,22,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,396,Matica M6,8,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,415,"METALNI PROFILI 20X20X0,8",7.96,4,199,20,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,415,"METALNI PROFILI 20X20X0,8",3.4,4,85,20,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,415,"METALNI PROFILI 20X20X0,8",7.85,10,78.5,20,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,415,"METALNI PROFILI 20X20X0,8",5.94,30,19.8,20,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,415,"METALNI PROFILI 20X20X0,8",6.64,8,83,20,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,416,METALNI PROFILI 20X30X1,3.32,4,83,20,30,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,416,METALNI PROFILI 20X30X1,7.96,4,199,20,30,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,416,METALNI PROFILI 20X30X1,1.57,2,78.5,20,30,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,416,METALNI PROFILI 20X30X1,9.09,2,454.5,20,30,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,873,Najlon za pakovanje baze 80x16+16x245 100 mic,2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,867,Najlon za pakovanje madraca 160x15+15x240 100mic,1,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,875,Najlon za pakovanje madraca 180x15+15x240 100mic,1,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,13,Paspul traka bež/crna 45 mm,16,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,822,PVC držač za ivericu,12,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,822,PVC držač za ivericu,8,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,541,PVC nogica 12 cm STAR crna,4,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,532,PVC nogica sa navojem 12 cm crna KRUŠKA,4,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,821,PVC prsten za kapak 3cm,8,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,823,PVC ručka za bazu crna,2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,535,PVC stoper (okrugli) za bazu,8,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,820,PVC zaštitnik (osigurač crveni),2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,88,"Reteks 14 gr, 210 cm bijeli T",7.14,2,210,170,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,794,"Reteks 70 gr, 160 cm crni",3.68,,230,160,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,569,Selotejp 48mm x 66m (000588),0.1,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,569,Selotejp 48mm x 66m (000588),0.15,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,0.16,2,200,4,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,0.375,5,125,6,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,2.5,1,125,200,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,0.24,2,200,6,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,232,SPUŽVA T-25,0.78,1,165,63,3,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,232,SPUŽVA T-25,0.17,2,125,18,3,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.4536,2,144,18,7,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.4536,2,144,18,7,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.4536,2,144,18,7,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,388,Stolna matica M8,28,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,31,Streč folija 23my 5kg,0.07,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,1187,Štancana kutija - Kartonski poklopac samosklopivi manji/veći,4,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,366,štof ,2,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,366,ŠTOF  NEVE,3,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,862,ŠTOF MOCA 10,1.3,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,513,Termo vata (filc) 100 gr (210) A,0.357,2,210,170,0.1,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,395,Torban 6x40,8,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,1131,Valoviti karton BIGOVANA TRAKA 250X3000,3,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,393,"Vijak samorezač 3,9x22",8,,,,,,,17
772,GOLD 180X200 krevet + madrac /,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,397,"Žica za varenje za CO2 0,8 mm",2,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,503,Džepičasto jezgro 144x184x18  24x29,1,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,498,Filc 900 gr,2.816,1,198,158,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.2,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,427,Madrac platno 10008386 (65 gr) AT,1.7,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,520,Madrac platno 280 gr 50022324,1.7,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,867,Najlon za pakovanje madraca 160x15+15x240 100mic,1,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,13,Paspul traka bež/crna 45 mm,16,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 150 O,0.38,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,88,"Reteks 14 gr, 210 cm bijeli T",7.14,2,210,170,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,1.5642,2,198,158,2,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.6237,2,198,18,7,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.4536,2,144,18,7,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,862,ŠTOF MOCA 10,1.3,,,,,,,17
775,MURSAN 180X200 MADRAC,,180X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,513,Termo vata (filc) 100 gr (210) A,0.357,2,210,170,0.1,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,503,Džepičasto jezgro 144x184x18  24x29,1,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,498,Filc 900 gr,2.816,1,198,158,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.2,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,427,Madrac platno 10008386 (65 gr) AT,1.7,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,520,Madrac platno 280 gr 50022324,1.7,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,867,Najlon za pakovanje madraca 160x15+15x240 100mic,1,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,13,Paspul traka bež/crna 45 mm,16,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,88,"Reteks 14 gr, 210 cm bijeli T",3.57,2,210,170,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.6237,2,198,18,7,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.4536,2,144,18,7,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,1.5642,2,198,158,2,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,862,ŠTOF MOCA 10,1.3,,,,,,,17
776,MURSAN 160X200 MADRAC,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,513,Termo vata (filc) 100 gr (210) A,0.357,2,210,170,0.1,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,503,Džepičasto jezgro 144x184x18  24x29,1,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,498,Filc 900 gr,2.816,1,198,158,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.2,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,427,Madrac platno 10008386 (65 gr) AT,1.7,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,520,Madrac platno 280 gr 50022324,1.7,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,867,Najlon za pakovanje madraca 160x15+15x240 100mic,1,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,13,Paspul traka bež/crna 45 mm,16,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,302,PU Oblikovani 20 T piling - 210 O,0.714,2,210,170,20,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,88,"Reteks 14 gr, 210 cm bijeli T",3.57,2,210,170,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,1.5642,2,198,158,2,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.4536,2,144,18,7,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,303,Spužva VH 2538 SP,0.6237,2,198,18,7,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,862,ŠTOF MOCA 10,1.3,,,,,,,17
777,MURSAN 140X200 MADRAC,,140X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Madrac,,,Stolari,STROLARI,,,513,Termo vata (filc) 100 gr (210) A,0.357,2,210,170,0.1,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,493,"Jednostrana iverica 210x280x0,8 mm",1.008,1,160,63,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,493,"Jednostrana iverica 210x280x0,8 mm",0.225,2,125,18,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,1273,Keder za tapaciranje,5,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,34,KLAMERICA 14/35 PAK 10000/1,0.2,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,32,Klamerica 380/10 delta 10.000/1 M,2,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.25,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,875,Najlon za pakovanje uzglavlja 170x8+8x150 100 mic,1,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,794,"Reteks 70 gr, 160 cm crni",3.68,,230,160,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,569,Selotejp 48mm x 66m (000588),0.15,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,2.5,1,125,200,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,0.12,2,200,6,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,0.08,2,200,4,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,897,Sirova iverica  16 mm B,0.075,5,125,6,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,232,SPUŽVA T-25,0.78,1,165,63,3,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,232,SPUŽVA T-25,0.17,2,125,18,3,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,31,Streč folija 23my 5kg,0.07,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,366,ŠTOF  NEVE,3,,,,,,,17
779,MURSAN 160X200 UZGLAVLJE,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,UZGLAVLJE,,,Stolari,STROLARI,,,1131,Valoviti karton BIGOVANA TRAKA 250X3000,3,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,54,Amortizer 750 S,4,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,386,Brezon vijak M8x8,2,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,391,Čelični ekser ST 25 za bazu,0.05,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,494,"Dvostrana iverica 210x280x0,8 mm",2.5296,2,186.5,68,0.8,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,493,"Jednostrana iverica 210x280x0,8 mm",1,2,200,25,0.8,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,493,"Jednostrana iverica 210x280x0,8 mm",0.4,2,25,80,0.8,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,493,"Jednostrana iverica 210x280x0,8 mm",2.8712,2,194,74,0.8,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,1132,Karton za bazu 90x200,4,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,390,Klizač za uzglavlje 19cm,2,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,387,Leptir matica M8 PVC,4,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,398,Ljepilo za spužvu,0.007,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,384,Makaze za bazu,2,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,389,Mašinac 8x25,22,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,396,Matica M6,8,,,,,,,17
780,MURSAN 160X200 BAZA,,160X200,Gotov proizvod,Metalni,kom,FALSE,BAM,Korpus(baza),,,Stolari,STROLARI,,,415,"METALNI PROFILI 20X20X0,8",6.85,10,68.5,20,20,,,17
